chunk_id,section_title,chunk_type,page_number,content,id,title,url,text,source_path,document_id,document_title,authors,publication,year,doi,abstract,top_level_sections
holistic-approach-to-human-performance-improvement_PAGE8004,Unknown,paragraph,8,"Operator – After tailoring the program to a wide diversity of activities conducted in three oilfields in Colombia, 14 facilitators were trained in May 2024. Figure 10 shows the results of the SAGAT before and after the five days train-the-trainers workshop, resulting in a statistically significant increase of the competencies related to attention, comprehension, and anticipation, with an average increase of 18% for this elite group.",holistic-approach-to-human-performance-improvement_PAGE8004,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,"Operator – After tailoring the program to a wide diversity of activities conducted in three oilfields in Colombia, 14 facilitators were trained in May 2024. Figure 10 shows the results of the SAGAT before and after the five days train-the-trainers workshop, resulting in a statistically significant increase of the competencies related to attention, comprehension, and anticipation, with an average increase of 18% for this elite group.",C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE8005,Unknown,figure_caption,8,Fig. 10 — Improvement of Situational Awareness - Operator,holistic-approach-to-human-performance-improvement_PAGE8005,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,Fig. 10 — Improvement of Situational Awareness - Operator,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE8006,Unknown,paragraph,8,"Authors explain the difference in the increase of the drilling and the workover company by the profile of the employees who have gone through the training. In the case of the drilling company, the program has reached a much larger population, with a wide diversity of roles and educational levels. In the case of the workover company, so far, the program only reached carefully selected ‘ambassadors’ which operational and HSE knowledge explain the outstanding increase achieved. Authors expect that the results in both companies, and the operator, will be similar as a wider population is impacted by the program.",holistic-approach-to-human-performance-improvement_PAGE8006,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,"Authors explain the difference in the increase of the drilling and the workover company by the profile of the employees who have gone through the training. In the case of the drilling company, the program has reached a much larger population, with a wide diversity of roles and educational levels. In the case of the workover company, so far, the program only reached carefully selected ‘ambassadors’ which operational and HSE knowledge explain the outstanding increase achieved. Authors expect that the results in both companies, and the operator, will be similar as a wider population is impacted by the program.",C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE9001,Engineering Human Performance,paragraph,9,"Engineering Human Performance. Paper SPE-207918-MS showed the results of the program in a workover company as of 2022. Initially, two processes were selected because of their impact in both HSE and operational performance: rig floor operations and rig up rig down accounted for most of the accidents and Nonproductive time between 2019 and 2021. Four pilot rigs were used to test the methodology. Figure 11 shows the initial results in terms of the overall increase in behavioral adherence to the 16 critical behaviors identified by a statistically significant group of workers, from August to December 2021.",holistic-approach-to-human-performance-improvement_PAGE9001,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,"Engineering Human Performance. Paper SPE-207918-MS showed the results of the program in a workover company as of 2022. Initially, two processes were selected because of their impact in both HSE and operational performance: rig floor operations and rig up rig down accounted for most of the accidents and Nonproductive time between 2019 and 2021. Four pilot rigs were used to test the methodology. Figure 11 shows the initial results in terms of the overall increase in behavioral adherence to the 16 critical behaviors identified by a statistically significant group of workers, from August to December 2021.",C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE9002,Engineering Human Performance,figure_caption,9,Fig. 11 — Improvement in Behavioral Adherence – Pilot rigs,holistic-approach-to-human-performance-improvement_PAGE9002,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,Fig. 11 — Improvement in Behavioral Adherence – Pilot rigs,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE9003,Engineering Human Performance,paragraph,9,"Behavioral adherence increased from 83% during the baseline period (statistical control), to 92% at the end of the Stage 3 of the methodology, when management realized and recognized the positive impact of in the HSE and Operational performance in the four pilot rigs. During the scale-up (Stage 4), five operational districts were covered, to impact the rigs in operation, that have fluctuated from 20 to 30 from 2022 to date. Results of the overall levels of adherence for the entire fleet are shown in Figure 12.",holistic-approach-to-human-performance-improvement_PAGE9003,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,"Behavioral adherence increased from 83% during the baseline period (statistical control), to 92% at the end of the Stage 3 of the methodology, when management realized and recognized the positive impact of in the HSE and Operational performance in the four pilot rigs. During the scale-up (Stage 4), five operational districts were covered, to impact the rigs in operation, that have fluctuated from 20 to 30 from 2022 to date. Results of the overall levels of adherence for the entire fleet are shown in Figure 12.",C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE9004,Engineering Human Performance,figure_caption,9,Fig. 12 — Improvement in Behavioral Adherence – Entire fleet (25 rigs),holistic-approach-to-human-performance-improvement_PAGE9004,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,Fig. 12 — Improvement in Behavioral Adherence – Entire fleet (25 rigs),C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE9005,Engineering Human Performance,paragraph,9,"Behavioral adherence increased from 92% at the end of the pilot in December 2021 to 96% today. Despite the increase in the number of rigs incorporated in the program, and the number of processes covered by the Engineering Human Performance methodology, the methodology has shown a consistent and sustainable effectiveness.",holistic-approach-to-human-performance-improvement_PAGE9005,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,"Behavioral adherence increased from 92% at the end of the pilot in December 2021 to 96% today. Despite the increase in the number of rigs incorporated in the program, and the number of processes covered by the Engineering Human Performance methodology, the methodology has shown a consistent and sustainable effectiveness.",C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE9006,Engineering Human Performance,paragraph,9,Lagging (impact) indicators. Authors show the impact of the holistic approach in the HSE and Operational performance of two of the companies. Results in the third company will be shown in the final paper.,holistic-approach-to-human-performance-improvement_PAGE9006,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,Lagging (impact) indicators. Authors show the impact of the holistic approach in the HSE and Operational performance of two of the companies. Results in the third company will be shown in the final paper.,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE9007,Engineering Human Performance,paragraph,9,"Drilling company. This company measures the incident frequency including HSE accidents and Operational failures per million man-hours worked. Figure 13 shows the evolution of the incident frequency from 2017 to 2023. Authors depict the total incident frequency and frequency of incidents in which situational awareness was a contributing factor, as an important indicator of the program's impact in the company's overall performance.",holistic-approach-to-human-performance-improvement_PAGE9007,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,"Drilling company. This company measures the incident frequency including HSE accidents and Operational failures per million man-hours worked. Figure 13 shows the evolution of the incident frequency from 2017 to 2023. Authors depict the total incident frequency and frequency of incidents in which situational awareness was a contributing factor, as an important indicator of the program's impact in the company's overall performance.",C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE9008,Engineering Human Performance,figure_caption,9,Fig. 13 — Evolution of Incident Frequency (2017-2023),holistic-approach-to-human-performance-improvement_PAGE9008,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,Fig. 13 — Evolution of Incident Frequency (2017-2023),C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE10001,Unknown,figure_caption,10,Fig. 13 — Drilling Company. Incident frequency per MM man-hours including situational awareness.,holistic-approach-to-human-performance-improvement_PAGE10001,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,Fig. 13 — Drilling Company. Incident frequency per MM man-hours including situational awareness.,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE10002,Unknown,paragraph,10,The figure clearly shows a significant reduction in the frequency of incidents from the moment the project was launched until the end of Q1 2024. These outstanding results drove the management decision to incorporate the situational awareness program in its competency system and scale up the approach to all the company operations in the world.,holistic-approach-to-human-performance-improvement_PAGE10002,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,The figure clearly shows a significant reduction in the frequency of incidents from the moment the project was launched until the end of Q1 2024. These outstanding results drove the management decision to incorporate the situational awareness program in its competency system and scale up the approach to all the company operations in the world.,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE10003,Unknown,paragraph,10,"In fact, the situational awareness training program will start its deployment in Argentina next June, followed by Mexico, Oman, and Saudi Arabia during the second half of 2024.",holistic-approach-to-human-performance-improvement_PAGE10003,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,"In fact, the situational awareness training program will start its deployment in Argentina next June, followed by Mexico, Oman, and Saudi Arabia during the second half of 2024.",C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE10004,Unknown,paragraph,10,Workover company. This company measures the HSE and Operational performance independently. Figure 14 shows the evolution of the incident frequency from 2019 to 2023.,holistic-approach-to-human-performance-improvement_PAGE10004,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,Workover company. This company measures the HSE and Operational performance independently. Figure 14 shows the evolution of the incident frequency from 2019 to 2023.,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE10005,Unknown,figure_caption,10,Fig. 14 — Workover Company. Accident frequency per 200.000 man-hours,holistic-approach-to-human-performance-improvement_PAGE10005,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,Fig. 14 — Workover Company. Accident frequency per 200.000 man-hours,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE10006,Unknown,paragraph,10,"Rig floor operations and rig up / rig down were the main HSE and Process Safety offenders between 2019 and 2021. No accident with injury has occurred since the implementation of the project to date. In 2023, a deterioration of the overall performance was generated by low competency personnel, doing tasks outside the scope of the Engineering Human Performance methodology. That is why management decided to adopt the holistic approach and incorporate the Situational Awareness training program, so employees at all levels are better able to manage the dynamic risks of tasks that are perceived as routinary and low risk.",holistic-approach-to-human-performance-improvement_PAGE10006,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,"Rig floor operations and rig up / rig down were the main HSE and Process Safety offenders between 2019 and 2021. No accident with injury has occurred since the implementation of the project to date. In 2023, a deterioration of the overall performance was generated by low competency personnel, doing tasks outside the scope of the Engineering Human Performance methodology. That is why management decided to adopt the holistic approach and incorporate the Situational Awareness training program, so employees at all levels are better able to manage the dynamic risks of tasks that are perceived as routinary and low risk.",C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE10007,Unknown,figure_caption,10,Figure 15 shows the evolution of the incidents associated with non-productive time per rig system from 2017 to 2023.,holistic-approach-to-human-performance-improvement_PAGE10007,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,Figure 15 shows the evolution of the incidents associated with non-productive time per rig system from 2017 to 2023.,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE10008,Unknown,paragraph,10,The indicator used by the company is the relation between the cost of the NPT caused by each system and the total cost of NPT.,holistic-approach-to-human-performance-improvement_PAGE10008,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,The indicator used by the company is the relation between the cost of the NPT caused by each system and the total cost of NPT.,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
holistic-approach-to-human-performance-improvement_PAGE11001,Unknown,figure_caption,11,Fig. 15 — Workover Company. Cost of NPT per System,holistic-approach-to-human-performance-improvement_PAGE11001,Holistic Approach to Human Performance Improvement,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,Fig. 15 — Workover Company. Cost of NPT per System,C:\Users\gama_\TFM\etl_data\spe_papers_pdf\SPE_220263_Management_System_Holistic_Approach_To_Human_Performance_Improvemenrt.pdf,holistic-approach-to-human-performance-improvement,Holistic Approach to Human Performance Improvement,"['J. C. Lopez', 'A. Alvarado', 'A. Villalobos', 'H.A. Rodriguez', 'I. M. Murcia', 'M. E. Arango', 'M. C. Duran', 'F.A. Aguilera', 'C. Botero', 'G. Miranda', 'W. Tirado', 'E. J. Vega']",,2024,,"Despite technology and digital developments, human performance continues to be the most determinant organizational success factor. Authors have successfully developed a business ecosystem that speeds up the maturity of the management system with statistically significant improvements in the organization’s culture, and business performance. The paper shows three interdependent methods implemented by three organizations over the last three years in Latin America, including methodology, leading and impact indicators.",[]
